country,date,total_vaccinations,daily_vaccinations,daily_vaccinations_raw,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,vaccines
Antigua and Barbuda,2021-05-08,0,82,0,0,0,0,Oxford/AstraZeneca
Antigua and Barbuda,2021-05-09,0,76,0,0,0,0,Oxford/AstraZeneca
Antigua and Barbuda,2021-05-10,0,70,0,0,0,0,Oxford/AstraZeneca
Antigua and Barbuda,2021-05-11,31262,63,0,31262,0,0,Oxford/AstraZeneca
Argentina,2020-12-29,700,0,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2020-12-30,0,15656,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2020-12-31,32013,15656,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-01,0,11070,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-02,0,8776,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-03,0,7400,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-04,39599,6483,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-05,0,7984,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-06,0,8173,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-07,0,8363,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-08,107542,10519,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-09,0,11942,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-10,0,13365,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-11,0,14788,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-12,0,14056,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-13,166833,13323,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-14,0,13320,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-15,200759,13317,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-16,0,12971,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-17,0,12624,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-18,0,12278,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-19,0,11932,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-20,247933,11586,0,243539,4394,0.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-21,265724,11704,17791,249372,16352,0.04,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-22,279602,11263,13878,254456,25146,0.06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-23,288064,11124,8462,258876,29188,0.06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-24,292023,10342,3959,260036,31987,0.07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-25,292386,9046,363,260122,32264,0.07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-26,305880,9626,13494,266969,38911,0.09,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-27,318033,10014,12153,272323,45710,0.1,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-28,327999,8896,9966,276548,51451,0.11,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-29,344034,9205,16035,278451,65583,0.15,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-30,366384,11189,22350,281023,85361,0.19,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-31,0,11299,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-01,375851,11924,0,281577,94274,0.21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-02,0,11475,0,0,0,0,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
